state_abbr,year,repay_rate_category,meanStateApprop_byYear,meanTuition_byYear,meanRepayRate_byYear,meanRepayRate_byYearStateAndIncome,meanRepayRate_byStateAndIncome,meanStateApprop_byState,meanTuition_byState,meanStateApprop_byYearAndState,meanTuition_byYearAndState
MS,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.5319011111111112,0.55365675,76017377.62857144,5245.619718309859,74092367.77777778,5278.333333333333
MS,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.6373608888888889,0.6506834264705882,76017377.62857144,5245.619718309859,69694043.66666667,5733.888888888889
MS,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.442179,0.4551476056338028,76017377.62857144,5245.619718309859,69694043.66666667,5733.888888888889
MS,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.19518188888888888,0.19635070588235295,76017377.62857144,5245.619718309859,69694043.66666667,5733.888888888889
MS,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.5340458888888889,0.55365675,76017377.62857144,5245.619718309859,69694043.66666667,5733.888888888889
MS,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.4324282222222222,0.4551476056338028,76017377.62857144,5245.619718309859,81923624.125,6133.888888888889
MS,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.532072,0.55365675,76017377.62857144,5245.619718309859,81923624.125,6133.888888888889
MS,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.193263,0.19635070588235295,76017377.62857144,5245.619718309859,81923624.125,6133.888888888889
MS,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.6256912222222222,0.6506834264705882,76017377.62857144,5245.619718309859,81923624.125,6133.888888888889
MS,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.6123221249999999,0.6506834264705882,76017377.62857144,5245.619718309859,85543497.25,6263.625
MS,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.185792625,0.19635070588235295,76017377.62857144,5245.619718309859,85543497.25,6263.625
MS,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.4265295,0.4551476056338028,76017377.62857144,5245.619718309859,85543497.25,6263.625
MS,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.504521625,0.55365675,76017377.62857144,5245.619718309859,85543497.25,6263.625
MT,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8607798,0.7563319130434782,28568398.8125,4392.104166666667,26957009.833333332,4177.333333333333
MT,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7264783333333333,0.5263917291666667,28568398.8125,4392.104166666667,26957009.833333332,4177.333333333333
MT,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.1309412,0.2358741956521739,28568398.8125,4392.104166666667,26957009.833333332,4177.333333333333
MT,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8561096,0.6990148478260869,28568398.8125,4392.104166666667,26957009.833333332,4177.333333333333
MT,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.8409776,0.7563319130434782,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.8092794,0.6990148478260869,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.206761,0.2358741956521739,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6311923333333334,0.5263917291666667,28568398.8125,4392.104166666667,28857617.166666668,4189.5
MT,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.2640306666666667,0.2358741956521739,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.786718,0.7563319130434782,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.5226873333333334,0.5263917291666667,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7154073333333333,0.6990148478260869,28568398.8125,4392.104166666667,25795648.333333332,4280.833333333333
MT,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.4770315,0.5263917291666667,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7291123333333334,0.7563319130434782,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.25208083333333337,0.2358741956521739,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6723143333333333,0.6990148478260869,28568398.8125,4392.104166666667,25687045.5,4350.333333333333
MT,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.4763036666666667,0.5263917291666667,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.6624053333333333,0.6990148478260869,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.2423225,0.2358741956521739,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.7186261666666667,0.7563319130434782,28568398.8125,4392.104166666667,28409394,4559.333333333333
MT,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.25717783333333333,0.2358741956521739,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.6449426666666667,0.6990148478260869,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.7270735,0.7563319130434782,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.46989566666666666,0.5263917291666667,28568398.8125,4392.104166666667,28583107.166666668,4526.5
MT,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.4539141666666667,0.5263917291666667,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.6420291666666667,0.6990148478260869,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.713521,0.7563319130434782,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.25960683333333334,0.2358741956521739,28568398.8125,4392.104166666667,31019035.333333332,4526.5
MT,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.7053625,0.7563319130434782,28568398.8125,4392.104166666667,33238333.166666668,4526.5
MT,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.2517316666666667,0.2358741956521739,28568398.8125,4392.104166666667,33238333.166666668,4526.5
MT,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.4536308333333333,0.5263917291666667,28568398.8125,4392.104166666667,33238333.166666668,4526.5
MT,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.6341908333333333,0.6990148478260869,28568398.8125,4392.104166666667,33238333.166666668,4526.5
NC,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.68136425,0.542708046875,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.59054325,0.4392288582677165,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.734357,0.610830874015748,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.14381375,0.1716020157480315,145464100.046875,3169.8828125,151098645.25,2392.6875
NC,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.16905766666666666,0.1716020157480315,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6611244666666667,0.610830874015748,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.621524625,0.542708046875,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.4920668,0.4392288582677165,145464100.046875,3169.8828125,138239300.5,2422.0625
NC,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.4536875625,0.4392288582677165,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6466463125,0.610830874015748,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.19295875,0.1716020157480315,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.5731723125,0.542708046875,145464100.046875,3169.8828125,144459630.25,2490.375
NC,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.1938614375,0.1716020157480315,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6081284375,0.610830874015748,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.414267,0.4392288582677165,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.526148625,0.542708046875,145464100.046875,3169.8828125,145304121.75,3064.875
NC,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.5817288125,0.610830874015748,145464100.046875,3169.8828125,144038928,3349
NC,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.4003295625,0.4392288582677165,145464100.046875,3169.8828125,144038928,3349
NC,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.18139925,0.1716020157480315,145464100.046875,3169.8828125,144038928,3349
NC,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.499788875,0.542708046875,145464100.046875,3169.8828125,144038928,3349
NC,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.5647580625,0.610830874015748,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.1715609375,0.1716020157480315,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.483937625,0.542708046875,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.393197125,0.4392288582677165,145464100.046875,3169.8828125,149771787.125,3705.5625
NC,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5459245625,0.610830874015748,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.475553875,0.542708046875,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.163192125,0.1716020157480315,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.38273243749999997,0.4392288582677165,145464100.046875,3169.8828125,145073787.25,3967.25
NC,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5471226875,0.610830874015748,145464100.046875,3169.8828125,145726600.25,3967.25
NC,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.3903095,0.4392288582677165,145464100.046875,3169.8828125,145726600.25,3967.25
NC,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.4801741875,0.542708046875,145464100.046875,3169.8828125,145726600.25,3967.25
NC,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.1568131875,0.1716020157480315,145464100.046875,3169.8828125,145726600.25,3967.25
ND,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.697375,0.5971296181818182,36698488.92727273,4605.4,32077319,4307.5
ND,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.846135,0.8003897090909091,36698488.92727273,4605.4,32077319,4307.5
ND,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.14876,0.20326009090909092,36698488.92727273,4605.4,32077319,4307.5
ND,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8360335,0.7636686545454545,36698488.92727273,4605.4,32077319,4307.5
ND,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.17177114285714284,0.20326009090909092,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.804057,0.8003897090909091,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6322858571428571,0.5971296181818182,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.800441,0.7636686545454545,36698488.92727273,4605.4,31412445.714285713,4260.857142857143
ND,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.817195,0.8003897090909091,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6201867142857143,0.5971296181818182,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7889102857142857,0.7636686545454545,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.19700828571428572,0.20326009090909092,36698488.92727273,4605.4,34480525.28571428,4396.714285714285
ND,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7937094285714286,0.8003897090909091,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7779892857142857,0.7636686545454545,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.199093,0.20326009090909092,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.5946164285714286,0.5971296181818182,36698488.92727273,4605.4,34528748.85714286,4494.714285714285
ND,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.776912,0.8003897090909091,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.7529831428571429,0.7636686545454545,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.5754882857142857,0.5971296181818182,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.2014237142857143,0.20326009090909092,36698488.92727273,4605.4,35190438,4648.428571428572
ND,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.5740661428571429,0.5971296181818182,36698488.92727273,4605.4,40357258.571428575,4733
ND,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.7863267142857143,0.8003897090909091,36698488.92727273,4605.4,40357258.571428575,4733
ND,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.21226057142857144,0.20326009090909092,36698488.92727273,4605.4,40357258.571428575,4733
ND,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.7267057142857143,0.7636686545454545,36698488.92727273,4605.4,40357258.571428575,4733
ND,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.7150087142857143,0.7636686545454545,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.24115471428571428,0.20326009090909092,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.796084,0.8003897090909091,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5549292857142857,0.5971296181818182,36698488.92727273,4605.4,41642226.428571425,4892.428571428572
ND,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5424100000000001,0.5971296181818182,36698488.92727273,4605.4,43238782.428571425,5067
ND,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.7216154285714286,0.7636686545454545,36698488.92727273,4605.4,43238782.428571425,5067
ND,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.7892335714285714,0.8003897090909091,36698488.92727273,4605.4,43238782.428571425,5067
ND,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.24682357142857142,0.20326009090909092,36698488.92727273,4605.4,43238782.428571425,5067
NE,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8230238571428572,0.7547518727272727,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8227465714285714,0.7295844642857143,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7280442857142857,0.5860905818181819,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.09497957142857143,0.1686612909090909,75303903.08928572,4976.125,70464244.42857143,4155.571428571428
NE,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.781841,0.7295844642857143,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6598985714285714,0.5860905818181819,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.7756121428571429,0.7547518727272727,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.11571357142857143,0.1686612909090909,75303903.08928572,4976.125,73211390.57142857,4404.285714285715
NE,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.17960399999999999,0.1686612909090909,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7496912857142857,0.7295844642857143,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.5476353333333334,0.5860905818181819,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7272393333333333,0.7547518727272727,75303903.08928572,4976.125,74090042,4736.142857142857
NE,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.184827,0.1686612909090909,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7589940000000001,0.7547518727272727,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.574167,0.5860905818181819,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7293465714285714,0.7295844642857143,75303903.08928572,4976.125,73856093.71428572,5042.571428571428
NE,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.755419,0.7547518727272727,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.7104798571428572,0.7295844642857143,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.5648018571428571,0.5860905818181819,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.19061714285714287,0.1686612909090909,75303903.08928572,4976.125,73360977.85714285,5205.714285714285
NE,2012,repay_rate_highincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.7369141428571429,0.7547518727272727,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.551919,0.5860905818181819,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.18499514285714286,0.1686612909090909,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.6839725714285714,0.7295844642857143,75303903.08928572,4976.125,75149493,5396.428571428572
NE,2013,repay_rate_highincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.7281564285714286,0.7547518727272727,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2013,repay_rate_midincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.6785242857142857,0.7295844642857143,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2013,repay_rate_lowincome,76838763.23606557,6327.695454545455,0.4631506869699306,0.5373967142857143,0.5860905818181819,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2013,repay_rate_hilodiff,76838763.23606557,6327.695454545455,0.4631506869699306,0.19075971428571428,0.1686612909090909,75303903.08928572,4976.125,79573459.14285715,5387.857142857143
NE,2014,repay_rate_highincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.7287257142857143,0.7547518727272727,75303903.08928572,4976.125,82725524,5480.428571428572
NE,2014,repay_rate_hilodiff,77805035.5120773,6465.671641791045,0.4628234650986343,0.20935742857142858,0.1686612909090909,75303903.08928572,4976.125,82725524,5480.428571428572
NE,2014,repay_rate_lowincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.5193682857142857,0.5860905818181819,75303903.08928572,4976.125,82725524,5480.428571428572
NE,2014,repay_rate_midincome,77805035.5120773,6465.671641791045,0.4628234650986343,0.6800735714285714,0.7295844642857143,75303903.08928572,4976.125,82725524,5480.428571428572
NH,2007,repay_rate_highincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.90408225,0.8141772051282051,16061383.225,9196.75,19199999.6,6949.6
NH,2007,repay_rate_midincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.8767337500000001,0.7492979230769231,16061383.225,9196.75,19199999.6,6949.6
NH,2007,repay_rate_lowincome,87809339.5775862,4407.140575079872,0.5805351814688301,0.7574204,0.6311104,16061383.225,9196.75,19199999.6,6949.6
NH,2007,repay_rate_hilodiff,87809339.5775862,4407.140575079872,0.5805351814688301,0.1139245,0.18294784615384616,16061383.225,9196.75,19199999.6,6949.6
NH,2008,repay_rate_highincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.8576824,0.8141772051282051,16061383.225,9196.75,19457208.8,7462.4
NH,2008,repay_rate_midincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.8166218000000001,0.7492979230769231,16061383.225,9196.75,19457208.8,7462.4
NH,2008,repay_rate_hilodiff,83696878.17900172,4647.194888178914,0.5481490175213676,0.1684338,0.18294784615384616,16061383.225,9196.75,19457208.8,7462.4
NH,2008,repay_rate_lowincome,83696878.17900172,4647.194888178914,0.5481490175213676,0.6892486,0.6311104,16061383.225,9196.75,19457208.8,7462.4
NH,2009,repay_rate_lowincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.6482789999999999,0.6311104,16061383.225,9196.75,19457200,7972
NH,2009,repay_rate_midincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.7798274,0.7492979230769231,16061383.225,9196.75,19457200,7972
NH,2009,repay_rate_highincome,77839416.36060101,5002.924031007752,0.5205521902040816,0.8397452,0.8141772051282051,16061383.225,9196.75,19457200,7972
NH,2009,repay_rate_hilodiff,77839416.36060101,5002.924031007752,0.5205521902040816,0.1914662,0.18294784615384616,16061383.225,9196.75,19457200,7972
NH,2010,repay_rate_lowincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.6125716,0.6311104,16061383.225,9196.75,19457200.2,8584
NH,2010,repay_rate_highincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.8357918,0.8141772051282051,16061383.225,9196.75,19457200.2,8584
NH,2010,repay_rate_hilodiff,77719794.94224423,5275.549770290965,0.49959436894360604,0.2232202,0.18294784615384616,16061383.225,9196.75,19457200.2,8584
NH,2010,repay_rate_midincome,77719794.94224423,5275.549770290965,0.49959436894360604,0.7510518,0.7492979230769231,16061383.225,9196.75,19457200.2,8584
NH,2011,repay_rate_highincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.8038128,0.8141772051282051,16061383.225,9196.75,10190014,9798
NH,2011,repay_rate_hilodiff,72368615.25370675,5851.360856269113,0.4829237395915161,0.1919488,0.18294784615384616,16061383.225,9196.75,10190014,9798
NH,2011,repay_rate_lowincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.611864,0.6311104,16061383.225,9196.75,10190014,9798
NH,2011,repay_rate_midincome,72368615.25370675,5851.360856269113,0.4829237395915161,0.742283,0.7492979230769231,16061383.225,9196.75,10190014,9798
NH,2012,repay_rate_hilodiff,72138635.56953642,6120.6312594840665,0.4693932381874516,0.17868879999999998,0.18294784615384616,16061383.225,9196.75,10729443.4,10936
NH,2012,repay_rate_midincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.7116604,0.7492979230769231,16061383.225,9196.75,10729443.4,10936
NH,2012,repay_rate_lowincome,72138635.56953642,6120.6312594840665,0.4693932381874516,0.6039386,0.6311104,16061383.225,9196.75,10729443.4,10936
